Word,Start,End,Length,UtteranceName,Speaker,Filename,Global_start,Global_end
avec,4.01,4.17,0.16000000000000014,243_Parent_CA-LD-GD,Parent,CA-LD-GD,1072.01,1072.17
s'habille,3.65,4.01,0.3599999999999999,243_Parent_CA-LD-GD,Parent,CA-LD-GD,1071.65,1072.01
s'il,3.44,3.65,0.20999999999999996,243_Parent_CA-LD-GD,Parent,CA-LD-GD,1071.44,1071.65
Sauf,3.15,3.44,0.29000000000000004,243_Parent_CA-LD-GD,Parent,CA-LD-GD,1071.15,1071.44
Non,0.86,1.44,0.58,243_Parent_CA-LD-GD,Parent,CA-LD-GD,1068.86,1069.44
Non,0.0,0.18,0.18,243_Child_CA-XA-LA,Child,CA-XA-LA,777.0,777.18
terre,5.09,5.25,0.16000000000000014,243_Child_CA-MD-GD,Child,CA-MD-GD,886.09,886.25
la,4.73,4.79,0.05999999999999961,243_Child_CA-MD-GD,Child,CA-MD-GD,885.73,885.79
sur,4.42,4.53,0.11000000000000032,243_Child_CA-MD-GD,Child,CA-MD-GD,885.42,885.53
existent,3.7,4.05,0.34999999999999964,243_Child_CA-MD-GD,Child,CA-MD-GD,884.7,885.05
qui,2.96,3.31,0.3500000000000001,243_Child_CA-MD-GD,Child,CA-MD-GD,883.96,884.31
choses,2.75,2.96,0.20999999999999996,243_Child_CA-MD-GD,Child,CA-MD-GD,883.75,883.96
les,2.65,2.75,0.10000000000000009,243_Child_CA-MD-GD,Child,CA-MD-GD,883.65,883.75
toutes,2.56,2.65,0.08999999999999986,243_Child_CA-MD-GD,Child,CA-MD-GD,883.56,883.65
dis,2.5,2.56,0.06000000000000005,243_Child_CA-MD-GD,Child,CA-MD-GD,883.5,883.56
tu,2.46,2.5,0.040000000000000036,243_Child_CA-MD-GD,Child,CA-MD-GD,883.46,883.5
si,2.02,2.46,0.43999999999999995,243_Child_CA-MD-GD,Child,CA-MD-GD,883.02,883.46
moment,1.52,2.02,0.5,243_Child_CA-MD-GD,Child,CA-MD-GD,882.52,883.02
un,1.41,1.52,0.1100000000000001,243_Child_CA-MD-GD,Child,CA-MD-GD,882.41,882.52
a,1.34,1.41,0.06999999999999984,243_Child_CA-MD-GD,Child,CA-MD-GD,882.34,882.41
Si,1.16,1.27,0.1100000000000001,243_Child_CA-MD-GD,Child,CA-MD-GD,882.16,882.27
jcrois,3.42,3.57,0.1499999999999999,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1159.42,1159.57
fruit,2.87,3.1,0.22999999999999998,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1158.87,1159.1
un,2.55,2.6,0.050000000000000266,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1158.55,1158.6
c'est,2.39,2.47,0.08000000000000007,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1158.39,1158.47
abord,1.61,1.77,0.15999999999999992,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1157.61,1157.77
d,1.58,1.61,0.030000000000000027,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1157.58,1157.61
dit,1.44,1.58,0.14000000000000012,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1157.44,1157.58
m'avais,1.23,1.44,0.20999999999999996,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1157.23,1157.44
tu,1.09,1.12,0.030000000000000027,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1157.09,1157.12
non,0.98,1.09,0.1100000000000001,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1156.98,1157.09
si,0.92,0.98,0.05999999999999994,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1156.92,1156.98
Heu,0.58,0.83,0.25,243_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1156.58,1156.83
Haha,1.16,1.51,0.3500000000000001,243_Child_CA-FB-MG,Child,CA-FB-MG,687.16,687.51
artéfact,2.95,3.56,0.6099999999999999,243_Adult2_AA-XA-EH,Adult2,AA-XA-EH,669.95,670.56
un,2.06,2.4,0.33999999999999986,243_Adult2_AA-XA-EH,Adult2,AA-XA-EH,669.06,669.4
c'est,1.81,2.06,0.25,243_Adult2_AA-XA-EH,Adult2,AA-XA-EH,668.81,669.06
que,1.49,1.81,0.32000000000000006,243_Adult2_AA-XA-EH,Adult2,AA-XA-EH,668.49,668.81
est-ce,0.75,0.89,0.14,243_Adult2_AA-XA-EH,Adult2,AA-XA-EH,667.75,667.89
Alors,0.16,0.35,0.18999999999999997,243_Adult2_AA-XA-EH,Adult2,AA-XA-EH,667.16,667.35
enfance,2.73,3.29,0.56,243_Adult2_AA-LD-BF,Adult2,AA-LD-BF,635.73,636.29
l,2.64,2.73,0.08999999999999986,243_Adult2_AA-LD-BF,Adult2,AA-LD-BF,635.64,635.73
le,1.64,1.67,0.030000000000000027,243_Adult2_AA-LD-BF,Adult2,AA-LD-BF,634.64,634.67
Le,0.26,0.59,0.32999999999999996,243_Adult2_AA-LD-BF,Adult2,AA-LD-BF,633.26,633.59
Oui,0.1,0.21,0.10999999999999999,243_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,526.1,526.21
Yeah,0.49,0.71,0.21999999999999997,243_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1300.49,1300.71
blanc,5.5,6.13,0.6299999999999999,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1061.5,1062.13
être,5.32,5.5,0.17999999999999972,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1061.32,1061.5
peut,5.24,5.32,0.08000000000000007,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1061.24,1061.32
il,4.27,4.41,0.14000000000000057,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1060.27,1060.41
noir,3.72,4.27,0.5499999999999994,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1059.72,1060.27
être,3.55,3.72,0.17000000000000037,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1059.55,1059.72
peut,3.39,3.55,0.1599999999999997,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1059.39,1059.55
il,2.83,3.39,0.56,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1058.83,1059.39
peut,2.26,2.66,0.40000000000000036,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1058.26,1058.66
ca,2.04,2.12,0.08000000000000007,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1058.04,1058.12
c'est,1.81,1.97,0.15999999999999992,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1057.81,1057.97
ça,1.62,1.81,0.18999999999999995,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1057.62,1057.81
Non,0.18,1.55,1.37,242_Parent_CA-LD-GD,Parent,CA-LD-GD,1056.18,1057.55
question,10.51,11.15,0.6400000000000006,242_Child_CA-MD-GD,Child,CA-MD-GD,878.51,879.15
cette,10.21,10.51,0.29999999999999893,242_Child_CA-MD-GD,Child,CA-MD-GD,878.21,878.51
pour,10.09,10.21,0.120000000000001,242_Child_CA-MD-GD,Child,CA-MD-GD,878.09,878.21
êtes,9.4,9.48,0.08000000000000007,242_Child_CA-MD-GD,Child,CA-MD-GD,877.4,877.48
vous,9.19,9.32,0.13000000000000078,242_Child_CA-MD-GD,Child,CA-MD-GD,877.19,877.32
unh,9.12,9.19,0.07000000000000028,242_Child_CA-MD-GD,Child,CA-MD-GD,877.12,877.19
non,8.73,9.05,0.3200000000000003,242_Child_CA-MD-GD,Child,CA-MD-GD,876.73,877.05
mâcha,8.22,8.68,0.4599999999999991,242_Child_CA-MD-GD,Child,CA-MD-GD,876.22,876.68
c'est,8.0,8.12,0.11999999999999922,242_Child_CA-MD-GD,Child,CA-MD-GD,876.0,876.12
que,7.89,8.0,0.11000000000000032,242_Child_CA-MD-GD,Child,CA-MD-GD,875.89,876.0
ce,7.86,7.89,0.02999999999999936,242_Child_CA-MD-GD,Child,CA-MD-GD,875.86,875.89
es,7.8,7.86,0.0600000000000005,242_Child_CA-MD-GD,Child,CA-MD-GD,875.8,875.86
là,7.36,7.75,0.3899999999999997,242_Child_CA-MD-GD,Child,CA-MD-GD,875.36,875.75
encore,7.18,7.36,0.1800000000000006,242_Child_CA-MD-GD,Child,CA-MD-GD,875.18,875.36
c'est,6.93,7.18,0.25,242_Child_CA-MD-GD,Child,CA-MD-GD,874.93,875.18
que,6.58,6.67,0.08999999999999986,242_Child_CA-MD-GD,Child,CA-MD-GD,874.58,874.67
est-ce,6.385,6.48,0.09500000000000064,242_Child_CA-MD-GD,Child,CA-MD-GD,874.385,874.48
dis,6.25,6.385,0.1349999999999998,242_Child_CA-MD-GD,Child,CA-MD-GD,874.25,874.385
tu,5.94,6.25,0.3099999999999996,242_Child_CA-MD-GD,Child,CA-MD-GD,873.94,874.25
bah,5.8,5.87,0.07000000000000028,242_Child_CA-MD-GD,Child,CA-MD-GD,873.8,873.87
possible,5.08,5.8,0.7199999999999998,242_Child_CA-MD-GD,Child,CA-MD-GD,873.08,873.8
question,4.73,5.08,0.34999999999999964,242_Child_CA-MD-GD,Child,CA-MD-GD,872.73,873.08
moindre,4.51,4.73,0.22000000000000064,242_Child_CA-MD-GD,Child,CA-MD-GD,872.51,872.73
de,4.3,4.38,0.08000000000000007,242_Child_CA-MD-GD,Child,CA-MD-GD,872.3,872.38
veux,4.22,4.3,0.08000000000000007,242_Child_CA-MD-GD,Child,CA-MD-GD,872.22,872.3
tu,4.05,4.22,0.16999999999999993,242_Child_CA-MD-GD,Child,CA-MD-GD,872.05,872.22
si,3.84,4.05,0.20999999999999996,242_Child_CA-MD-GD,Child,CA-MD-GD,871.84,872.05
Eh,2.91,3.32,0.4099999999999997,242_Child_CA-MD-GD,Child,CA-MD-GD,870.91,871.32
Badaboum,1.16,2.06,0.9000000000000001,242_Child_CA-MD-GD,Child,CA-MD-GD,869.16,870.06
malheureusement,2.64,3.0,0.3599999999999999,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1155.64,1156.0
heu,1.92,2.64,0.7200000000000002,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1154.92,1155.64
abord,1.74,1.92,0.17999999999999994,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1154.74,1154.92
d,1.63,1.74,0.1100000000000001,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1154.63,1154.74
dit,1.56,1.63,0.06999999999999984,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1154.56,1154.63
m'avais,0.85,1.47,0.62,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1153.85,1154.47
tu,0.82,0.85,0.030000000000000027,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1153.82,1153.85
Non,0.51,0.7,0.18999999999999995,242_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1153.51,1153.7
dauphin,4.14,4.33,0.1900000000000004,242_Child_CA-FB-MG,Child,CA-FB-MG,684.14,684.33
un,3.96,4.14,0.17999999999999972,242_Child_CA-FB-MG,Child,CA-FB-MG,683.96,684.14
c'est,3.38,3.96,0.5800000000000001,242_Child_CA-FB-MG,Child,CA-FB-MG,683.38,683.96
que,3.35,3.38,0.029999999999999805,242_Child_CA-FB-MG,Child,CA-FB-MG,683.35,683.38
est-ce,1.73,1.91,0.17999999999999994,242_Child_CA-FB-MG,Child,CA-FB-MG,681.73,681.91
donc,1.6,1.73,0.1299999999999999,242_Child_CA-FB-MG,Child,CA-FB-MG,681.6,681.73
Ah,1.01,1.05,0.040000000000000036,242_Child_CA-FB-MG,Child,CA-FB-MG,681.01,681.05
voilà,0.95,1.16,0.20999999999999996,242_Adult2_AA-XA-EH,Adult2,AA-XA-EH,653.95,654.16
Oui,0.75,0.95,0.19999999999999996,242_Adult2_AA-XA-EH,Adult2,AA-XA-EH,653.75,653.95
adolescence,4.18,4.84,0.6600000000000001,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,630.18,630.84
l,3.79,3.92,0.1299999999999999,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,629.79,629.92
donc,3.52,3.64,0.1200000000000001,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,629.52,629.64
bein,3.41,3.52,0.10999999999999988,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,629.41,629.52
et,0.83,0.86,0.030000000000000027,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,626.83,626.86
le,0.8,0.83,0.029999999999999916,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,626.8,626.83
Huh,0.59,0.8,0.21000000000000008,242_Adult2_AA-LD-BF,Adult2,AA-LD-BF,626.59,626.8
plus,0.89,0.98,0.08999999999999997,242_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,523.89,523.98
non,0.23,0.34,0.11000000000000001,242_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,523.23,523.34
rien,0.12,0.23,0.11000000000000001,242_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,523.12,523.23
sais,0.06,0.12,0.06,242_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,523.06,523.12
J'en,0.0,0.06,0.06,242_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,523.0,523.06
Mm-hmm,0.54,0.74,0.19999999999999996,242_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1292.54,1292.74
oui,16.43,16.51,0.08000000000000185,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1054.43,1054.51
terre,2.64,3.09,0.44999999999999973,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1040.64,1041.09
sur,2.41,2.64,0.22999999999999998,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1040.41,1040.64
où,2.38,2.41,0.03000000000000025,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1040.38,1040.41
n'importe,2.12,2.38,0.2599999999999998,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1040.12,1040.38
vivre,1.73,2.12,0.3900000000000001,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1039.73,1040.12
peut,1.51,1.73,0.21999999999999997,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1039.51,1039.73
Ça,1.33,1.51,0.17999999999999994,241_Parent_CA-LD-GD,Parent,CA-LD-GD,1039.33,1039.51
Non,3.49,4.0,0.5099999999999998,241_Child_CA-XA-LA,Child,CA-XA-LA,774.49,775.0
toujours,9.72,9.9,0.17999999999999972,241_Child_CA-MD-GD,Child,CA-MD-GD,867.72,867.9
premier,8.37,8.66,0.2900000000000009,241_Child_CA-MD-GD,Child,CA-MD-GD,866.37,866.66
en,7.24,7.28,0.040000000000000036,241_Child_CA-MD-GD,Child,CA-MD-GD,865.24,865.28
animal,6.15,6.6,0.4499999999999993,241_Child_CA-MD-GD,Child,CA-MD-GD,864.15,864.6
un,5.51,5.55,0.040000000000000036,241_Child_CA-MD-GD,Child,CA-MD-GD,863.51,863.55
que,3.16,3.23,0.06999999999999984,241_Child_CA-MD-GD,Child,CA-MD-GD,861.16,861.23
ce,2.51,2.78,0.27,241_Child_CA-MD-GD,Child,CA-MD-GD,860.51,860.78
est,2.13,2.23,0.10000000000000009,241_Child_CA-MD-GD,Child,CA-MD-GD,860.13,860.23
dit,1.485,1.78,0.29499999999999993,241_Child_CA-MD-GD,Child,CA-MD-GD,859.485,859.78
On,1.29,1.485,0.19500000000000006,241_Child_CA-MD-GD,Child,CA-MD-GD,859.29,859.485
épinards,7.81,8.0,0.1900000000000004,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1152.81,1153.0
les,7.75,7.81,0.05999999999999961,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1152.75,1152.81
fruit,7.47,7.59,0.1200000000000001,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1152.47,1152.59
un,7.35,7.39,0.040000000000000036,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1152.35,1152.39
pas,7.29,7.35,0.05999999999999961,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1152.29,1152.35
c'est,7.23,7.29,0.05999999999999961,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1152.23,1152.29
Heu,1.73,7.23,5.5,241_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1146.73,1152.23
ça,1.62,1.7,0.07999999999999985,241_Child_CA-FB-MG,Child,CA-FB-MG,678.62,678.7
comme,1.35,1.5,0.1499999999999999,241_Child_CA-FB-MG,Child,CA-FB-MG,678.35,678.5
nageoire,1.14,1.35,0.2100000000000002,241_Child_CA-FB-MG,Child,CA-FB-MG,678.14,678.35
la,1.06,1.14,0.07999999999999985,241_Child_CA-FB-MG,Child,CA-FB-MG,678.06,678.14
a,1.0,1.06,0.06000000000000005,241_Child_CA-FB-MG,Child,CA-FB-MG,678.0,678.06
Ça,0.94,1.0,0.06000000000000005,241_Child_CA-FB-MG,Child,CA-FB-MG,677.94,678.0
fait,3.61,3.72,0.11000000000000032,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,651.61,651.72
en,3.4,3.55,0.1499999999999999,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,651.4,651.55
inanimés,2.81,3.4,0.5899999999999999,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,650.81,651.4
est,2.59,2.81,0.2200000000000002,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,650.59,650.81
qui,2.53,2.59,0.06000000000000005,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,650.53,650.59
ce,2.46,2.53,0.06999999999999984,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,650.46,650.53
tous,2.26,2.32,0.06000000000000005,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,650.26,650.32
c'est,2.15,2.26,0.10999999999999988,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,650.15,650.26
objets,1.87,2.15,0.2799999999999998,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,649.87,650.15
les,1.67,1.87,0.20000000000000018,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,649.67,649.87
moi,1.4,1.67,0.27,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,649.4,649.67
pour,1.26,1.4,0.1399999999999999,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,649.26,649.4
que,1.23,1.26,0.030000000000000027,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,649.23,649.26
Parce,0.89,1.0,0.10999999999999999,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,648.89,649.0
accord,0.69,0.89,0.20000000000000007,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,648.69,648.89
d,0.62,0.69,0.06999999999999995,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,648.62,648.69
oui,0.54,0.62,0.07999999999999996,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,648.54,648.62
Ah,0.41,0.54,0.13000000000000006,241_Adult2_AA-XA-EH,Adult2,AA-XA-EH,648.41,648.54
études,1.45,1.8,0.3500000000000001,241_Adult2_AA-LD-BF,Adult2,AA-LD-BF,623.45,623.8
les,1.16,1.45,0.29000000000000004,241_Adult2_AA-LD-BF,Adult2,AA-LD-BF,623.16,623.45
Huh,0.07,0.38,0.31,241_Adult2_AA-LD-BF,Adult2,AA-LD-BF,622.07,622.38
rien,2.89,3.0,0.10999999999999988,241_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,522.89,523.0
sais,2.81,2.89,0.08000000000000007,241_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,522.81,522.89
j'en,2.75,2.81,0.06000000000000005,241_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,522.75,522.81
Ça,2.69,2.75,0.06000000000000005,241_Adult2_AA-JL-AZ,Adult2,AA-JL-AZ,522.69,522.75
um,39.35,39.92,0.5700000000000003,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1287.35,1287.92
all,15.68,15.95,0.2699999999999996,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1263.68,1263.95
at,14.45,14.75,0.3000000000000007,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1262.45,1262.75
sound,13.09,13.82,0.7300000000000004,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1261.09,1261.82
about,12.48,13.09,0.6099999999999994,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1260.48,1261.09
talked,12.2,12.39,0.19000000000000128,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1260.2,1260.39
us,11.99,12.2,0.20999999999999908,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1259.99,1260.2
of,11.93,11.99,0.0600000000000005,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1259.93,1259.99
neither,11.73,11.93,0.1999999999999993,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1259.73,1259.93
ne-,11.67,11.73,0.0600000000000005,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1259.67,1259.73
we,11.61,11.67,0.0600000000000005,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1259.61,1259.67
And,11.07,11.55,0.4800000000000004,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1259.07,1259.55
for,10.96,10.99,0.02999999999999936,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1258.96,1258.99
know,10.36,10.47,0.11000000000000121,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1258.36,1258.47
don't,9.32,9.95,0.629999999999999,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1257.32,1257.95
I,7.92,8.12,0.1999999999999993,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1255.92,1256.12
color,7.78,7.92,0.13999999999999968,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1255.78,1255.92
um,6.94,7.28,0.33999999999999986,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1254.94,1255.28
natural,6.74,6.94,0.20000000000000018,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1254.74,1254.94
or,6.37,6.43,0.05999999999999961,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1254.37,1254.43
artificial,5.41,5.96,0.5499999999999998,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1253.41,1253.96
or,4.99,5.19,0.20000000000000018,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1252.99,1253.19
material,3.915,4.82,0.9050000000000002,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1251.915,1252.82
yeah,3.84,3.915,0.07500000000000018,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1251.84,1251.915
about,2.96,3.28,0.31999999999999984,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1250.96,1251.28
thinking,2.73,2.96,0.22999999999999998,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1250.73,1250.96
mean,2.09,2.37,0.28000000000000025,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1250.09,1250.37
I,1.72,1.94,0.21999999999999997,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1249.72,1249.94
Yeah,1.58,1.72,0.1399999999999999,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1249.58,1249.72
yeah,0.245,0.33,0.08500000000000002,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1248.245,1248.33
yeah,0.14,0.245,0.10499999999999998,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1248.14,1248.245
Yeah,0.0,0.09,0.09,241_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1248.0,1248.09
jambes,1.29,1.75,0.45999999999999996,240_Parent_CA-LD-GD,Parent,CA-LD-GD,1029.29,1029.75
deux,1.17,1.29,0.1200000000000001,240_Parent_CA-LD-GD,Parent,CA-LD-GD,1029.17,1029.29
à,1.13,1.17,0.040000000000000036,240_Parent_CA-LD-GD,Parent,CA-LD-GD,1029.13,1029.17
Ça,0.88,1.13,0.2499999999999999,240_Parent_CA-LD-GD,Parent,CA-LD-GD,1028.88,1029.13
Non,0.65,1.12,0.4700000000000001,240_Child_CA-XA-LA,Child,CA-XA-LA,765.65,766.12
premier,3.91,4.59,0.6799999999999997,240_Child_CA-MD-GD,Child,CA-MD-GD,856.91,857.59
en,3.61,3.91,0.30000000000000027,240_Child_CA-MD-GD,Child,CA-MD-GD,856.61,856.91
toujours,3.17,3.61,0.43999999999999995,240_Child_CA-MD-GD,Child,CA-MD-GD,856.17,856.61
dit,2.8,3.17,0.3700000000000001,240_Child_CA-MD-GD,Child,CA-MD-GD,855.8,856.17
les,2.73,2.8,0.06999999999999984,240_Child_CA-MD-GD,Child,CA-MD-GD,855.73,855.8
on,2.66,2.73,0.06999999999999984,240_Child_CA-MD-GD,Child,CA-MD-GD,855.66,855.73
animaux,1.96,2.34,0.3799999999999999,240_Child_CA-MD-GD,Child,CA-MD-GD,854.96,855.34
les,1.825,1.96,0.135,240_Child_CA-MD-GD,Child,CA-MD-GD,854.825,854.96
animaux,1.59,1.825,0.23499999999999988,240_Child_CA-MD-GD,Child,CA-MD-GD,854.59,854.825
les,0.18,0.99,0.81,240_Child_CA-MD-GD,Child,CA-MD-GD,853.18,853.99
non,20.91,21.0,0.08999999999999986,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1144.91,1145.0
malheureusement,20.39,20.91,0.5199999999999996,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1144.39,1144.91
dit,19.89,20.04,0.14999999999999858,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1143.89,1144.04
t'as,18.84,19.05,0.21000000000000085,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1142.84,1143.05
et,16.66,16.8,0.14000000000000057,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1140.66,1140.8
figues,16.18,16.3,0.120000000000001,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1140.18,1140.3
les,13.01,13.09,0.08000000000000007,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1137.01,1137.09
beaucoup,12.62,12.87,0.25,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1136.62,1136.87
t'aimes,12.37,12.46,0.09000000000000163,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1136.37,1136.46
que,9.09,9.13,0.040000000000000924,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1133.09,1133.13
sais,8.79,8.85,0.0600000000000005,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1132.79,1132.85
je,5.89,5.92,0.03000000000000025,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1129.89,1129.92
parce-que,4.86,5.36,0.5,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1128.86,1129.36
figues,2.14,2.49,0.3500000000000001,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1126.14,1126.49
les,1.68,1.83,0.15000000000000013,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1125.68,1125.83
ben,0.87,1.08,0.21000000000000008,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1124.87,1125.08
elle,0.63,0.87,0.24,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1124.63,1124.87
dit,0.51,0.63,0.12,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1124.51,1124.63
suis,0.18,0.27,0.09000000000000002,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1124.18,1124.27
me,0.135,0.18,0.044999999999999984,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1124.135,1124.18
Je,0.09,0.135,0.04500000000000001,240_Child_CA-LJ-MJ,Child,CA-LJ-MJ,1124.09,1124.135
Sûre,0.41,0.67,0.26000000000000006,240_Child_CA-FB-MG,Child,CA-FB-MG,676.41,676.67
