,Word,Start,End,Length,UtteranceName,Speaker,Filename,Global_start,Global_end
0,dans,15.91,16.47,0.5599999999999987,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,936.91,937.47
0,brouillon,15.65,15.91,0.2599999999999998,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,936.65,936.91
0,parler,14.98,15.38,0.40000000000000036,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,935.98,936.38
0,pu,14.73,14.8,0.07000000000000028,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,935.73,935.8
0,aurait,14.53,14.73,0.20000000000000107,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,935.53,935.73
0,parce-qu'on,14.11,14.48,0.370000000000001,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,935.11,935.48
0,ça,13.88,14.11,0.22999999999999865,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,934.88,935.11
0,comme,13.64,13.83,0.1899999999999995,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,934.64,934.83
0,orientée,13.21,13.64,0.4299999999999997,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,934.21,934.64
0,plutôt,12.86,13.21,0.3500000000000014,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,933.86,934.21
0,suis,12.72,12.86,0.1399999999999988,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,933.72,933.86
0,me,12.62,12.66,0.040000000000000924,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,933.62,933.66
0,je,12.06,12.22,0.16000000000000014,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,933.06,933.22
0,j'ai,11.75,11.89,0.14000000000000057,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,932.75,932.89
0,j'ai,10.76,11.2,0.4399999999999995,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,931.76,932.2
0,J'ai,10.5,10.76,0.2599999999999998,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,931.5,931.76
0,brouillon,9.28,9.75,0.47000000000000064,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,930.28,930.75
0,un,9.21,9.28,0.06999999999999851,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,930.21,930.28
0,fais,8.76,9.05,0.2900000000000009,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,929.76,930.05
0,je,8.72,8.76,0.03999999999999915,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,929.72,929.76
0,et,8.63,8.72,0.08999999999999986,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,929.63,929.72
0,brouillon,7.65,8.08,0.4299999999999997,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,928.65,929.08
0,un,7.54,7.65,0.11000000000000032,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,928.54,928.65
0,pas,7.45,7.54,0.08999999999999986,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,928.45,928.54
0,t'as,6.87,7.14,0.2699999999999996,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,927.87,928.14
0,que,6.82,6.87,0.04999999999999982,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,927.82,927.87
0,est-ce,6.63,6.82,0.1900000000000004,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,927.63,927.82
0,dit,6.53,6.63,0.09999999999999964,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,927.53,927.63
0,On,6.49,6.53,0.040000000000000036,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,927.49,927.53
0,vie,6.01,6.1,0.08999999999999986,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,927.01,927.1
0,la,5.9,6.01,0.10999999999999943,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,926.9,927.01
0,dans,5.73,5.9,0.16999999999999993,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,926.73,926.9
0,la,5.51,5.68,0.16999999999999993,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,926.51,926.68
0,dans,5.1,5.2,0.10000000000000053,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,926.1,926.2
0,papier-brouillon,4.32,5.1,0.7799999999999994,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,925.32,926.1
0,jamais,3.97,4.32,0.3500000000000001,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,924.97,925.32
0,dit,3.91,3.97,0.06000000000000005,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,924.91,924.97
0,on,3.69,3.91,0.2200000000000002,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,924.69,924.91
0,Mais,3.02,3.19,0.16999999999999993,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,924.02,924.19
0,papier-brouillon,1.78,2.78,0.9999999999999998,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,922.78,923.78
0,vers,1.39,1.64,0.25,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,922.39,922.64
0,orientée,0.68,1.39,0.7099999999999999,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,921.68,922.39
0,suis,0.45,0.68,0.23000000000000004,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,921.45,921.68
0,me,0.35,0.45,0.10000000000000003,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,921.35,921.45
0,je,0.245,0.35,0.10499999999999998,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,921.245,921.35
0,Ben,0.08,0.245,0.16499999999999998,229_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,921.08,921.245
0,là,4.56,4.77,0.20999999999999996,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,516.56,516.77
0,truc,4.23,4.56,0.3299999999999992,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,516.23,516.56
0,ce,0.98,1.21,0.22999999999999998,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.98,513.21
0,de,0.86,0.89,0.030000000000000027,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.86,512.89
0,science,0.53,0.68,0.15000000000000002,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.53,512.68
0,une,0.47,0.53,0.06000000000000005,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.47,512.53
0,a,0.43,0.47,0.03999999999999998,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.43,512.47
0,y,0.4,0.43,0.02999999999999997,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.4,512.43
0,il,0.37,0.4,0.030000000000000027,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.37,512.4
0,Et,0.07,0.37,0.3,229_Adult2_AA-LD-BF,Adult2,AA-LD-BF,512.07,512.37
0,De,1.06,1.24,0.17999999999999994,229_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,418.06,418.24
0,air,0.96,1.06,0.10000000000000009,229_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,417.96,418.06
0,l,0.92,0.96,0.039999999999999925,229_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,417.92,417.96
0,de,0.52,0.58,0.05999999999999994,229_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,417.52,417.58
0,Des,0.25,0.52,0.27,229_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,417.25,417.52
0,difficult,3.61,3.92,0.31000000000000005,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1113.61,1113.92
0,this,3.51,3.56,0.050000000000000266,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1113.51,1113.56
0,was,2.71,3.21,0.5,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1112.71,1113.21
0,Why,2.6,2.71,0.10999999999999988,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1112.6,1112.71
0,game,1.44,1.63,0.18999999999999995,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1111.44,1111.63
0,the,1.23,1.29,0.06000000000000005,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1111.23,1111.29
0,the,1.05,1.13,0.07999999999999985,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1111.05,1111.13
0,of,0.64,1.05,0.41000000000000003,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1110.64,1111.05
0,difficulty,0.12,0.64,0.52,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1110.12,1110.64
0,The,0.03,0.12,0.09,229_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1110.03,1110.12
0,non,6.64,6.74,0.10000000000000053,228_Parent_CA-LD-GD,Parent,CA-LD-GD,888.64,888.74
0,terre,2.7,3.44,0.7399999999999998,228_Parent_CA-LD-GD,Parent,CA-LD-GD,884.7,885.44
0,sous,2.56,2.7,0.14000000000000012,228_Parent_CA-LD-GD,Parent,CA-LD-GD,884.56,884.7
0,pas,2.41,2.56,0.1499999999999999,228_Parent_CA-LD-GD,Parent,CA-LD-GD,884.41,884.56
0,vit,2.33,2.41,0.08000000000000007,228_Parent_CA-LD-GD,Parent,CA-LD-GD,884.33,884.41
0,ça,2.16,2.33,0.16999999999999993,228_Parent_CA-LD-GD,Parent,CA-LD-GD,884.16,884.33
0,ça,1.75,2.16,0.41000000000000014,228_Parent_CA-LD-GD,Parent,CA-LD-GD,883.75,884.16
0,ça,1.5,1.75,0.25,228_Parent_CA-LD-GD,Parent,CA-LD-GD,883.5,883.75
0,non,1.14,1.5,0.3600000000000001,228_Parent_CA-LD-GD,Parent,CA-LD-GD,883.14,883.5
0,non,0.85,1.14,0.2899999999999999,228_Parent_CA-LD-GD,Parent,CA-LD-GD,882.85,883.14
0,non,0.72,0.85,0.13,228_Parent_CA-LD-GD,Parent,CA-LD-GD,882.72,882.85
0,Non,0.51,0.72,0.20999999999999996,228_Parent_CA-LD-GD,Parent,CA-LD-GD,882.51,882.72
0,non,0.95,1.1,0.15000000000000013,228_Child_CA-XA-LA,Child,CA-XA-LA,639.95,640.1
0,chambre,0.41,0.76,0.35000000000000003,228_Child_CA-XA-LA,Child,CA-XA-LA,639.41,639.76
0,ta,0.17,0.32,0.15,228_Child_CA-XA-LA,Child,CA-XA-LA,639.17,639.32
0,Dans,0.08,0.17,0.09000000000000001,228_Child_CA-XA-LA,Child,CA-XA-LA,639.08,639.17
0,Non,0.63,1.43,0.7999999999999999,228_Child_CA-MD-GD,Child,CA-MD-GD,735.63,736.43
0,quoi,12.9,13.04,0.1399999999999988,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,980.9,981.04
0,court,10.61,10.78,0.16999999999999993,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,978.61,978.78
0,On,6.23,6.4,0.16999999999999993,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,974.23,974.4
0,loup,3.66,4.01,0.34999999999999964,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,971.66,972.01
0,au,2.85,3.35,0.5,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,970.85,971.35
0,joue,1.26,2.02,0.76,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,969.26,970.02
0,on,0.93,1.26,0.32999999999999996,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,968.93,969.26
0,fois,0.47,0.8,0.33000000000000007,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,968.47,968.8
0,des,0.17,0.23,0.06,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,968.17,968.23
0,Si,0.11,0.17,0.06000000000000001,228_Child_CA-LJ-MJ,Child,CA-LJ-MJ,968.11,968.17
0,nage,1.12,1.23,0.10999999999999988,228_Child_CA-FB-MG,Child,CA-FB-MG,568.12,568.23
0,ça,0.97,1.03,0.06000000000000005,228_Child_CA-FB-MG,Child,CA-FB-MG,567.97,568.03
0,que,0.74,0.97,0.22999999999999998,228_Child_CA-FB-MG,Child,CA-FB-MG,567.74,567.97
0,Est-ce,0.64,0.74,0.09999999999999998,228_Child_CA-FB-MG,Child,CA-FB-MG,567.64,567.74
0,No,1.22,1.58,0.3600000000000001,228_Child_CA-BO-IO,Child,CA-BO-IO,1132.22,1132.58
0,vivants,4.91,5.12,0.20999999999999996,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,566.91,567.12
0,êtres,4.85,4.91,0.0600000000000005,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,566.85,566.91
0,les,4.79,4.85,0.05999999999999961,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,566.79,566.85
0,pas,4.71,4.79,0.08000000000000007,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,566.71,566.79
0,mettiez,4.4,4.71,0.3099999999999996,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,566.4,566.71
0,les,4.16,4.4,0.2400000000000002,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,566.16,566.4
0,ne,3.65,3.7,0.050000000000000266,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,565.65,565.7
0,vous,3.43,3.51,0.07999999999999963,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,565.43,565.51
0,objets,3.04,3.34,0.2999999999999998,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,565.04,565.34
0,les,2.17,2.51,0.33999999999999986,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,564.17,564.51
0,dans,1.4,1.76,0.3600000000000001,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,563.4,563.76
0,dans,1.27,1.4,0.1299999999999999,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,563.27,563.4
0,que,1.06,1.27,0.20999999999999996,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,563.06,563.27
0,parce,0.73,1.06,0.33000000000000007,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,562.73,563.06
0,Ah,0.7,0.73,0.030000000000000027,228_Adult2_AA-XA-EH,Adult2,AA-XA-EH,562.7,562.73
0,aidé,18.69,19.0,0.3099999999999987,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,910.69,911.0
0,bien,18.38,18.51,0.13000000000000256,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,910.38,910.51
0,m'as,3.62,3.68,0.06000000000000005,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,895.62,895.68
0,tu,2.67,2.85,0.18000000000000016,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,894.67,894.85
0,même,2.31,2.46,0.1499999999999999,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,894.31,894.46
0,quand,1.07,1.64,0.5699999999999998,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,893.07,893.64
0,Perplexe,0.31,1.07,0.76,228_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,892.31,893.07
0,science,7.32,7.67,0.34999999999999964,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,511.32,511.67
0,une,7.01,7.07,0.0600000000000005,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,511.01,511.07
0,à,6.96,7.01,0.04999999999999982,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,510.96,511.01
0,relié,6.58,6.96,0.3799999999999999,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,510.58,510.96
0,c'est,2.32,2.46,0.14000000000000012,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,506.32,506.46
0,que,2.14,2.32,0.17999999999999972,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,506.14,506.32
0,est-ce,1.84,2.14,0.30000000000000004,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,505.84,506.14
0,Ou,1.27,1.68,0.4099999999999999,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,505.27,505.68
0,science,0.36,0.6,0.24,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,504.36,504.6
0,une,0.25,0.31,0.06,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,504.25,504.31
0,c'est,0.16,0.25,0.09,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,504.16,504.25
0,que,0.13,0.16,0.03,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,504.13,504.16
0,Est-ce,0.0,0.13,0.13,228_Adult2_AA-LD-BF,Adult2,AA-LD-BF,504.0,504.13
0,ordinateurs,0.17,0.99,0.82,228_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,414.17,414.99
0,Les,0.0,0.17,0.17,228_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,414.0,414.17
0,difficulty,3.83,4.15,0.3200000000000003,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1105.83,1106.15
0,the,3.64,3.7,0.06000000000000005,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1105.64,1105.7
0,maybe,3.37,3.58,0.20999999999999996,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1105.37,1105.58
0,was,2.64,3.13,0.48999999999999977,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1104.64,1105.13
0,What,2.55,2.64,0.0900000000000003,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1104.55,1104.64
0,think,1.08,1.29,0.20999999999999996,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1103.08,1103.29
0,you,0.93,0.99,0.05999999999999994,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1102.93,1102.99
0,did,0.68,0.84,0.15999999999999992,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1102.68,1102.84
0,What,0.33,0.68,0.35000000000000003,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1102.33,1102.68
0,yeah,0.15,0.33,0.18000000000000002,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1102.15,1102.33
0,Well,0.05,0.15,0.09999999999999999,228_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1102.05,1102.15
0,oui,1.13,1.41,0.28,227_Parent_CA-LD-GD,Parent,CA-LD-GD,875.13,875.41
0,Omnivore,0.39,1.13,0.7399999999999999,227_Parent_CA-LD-GD,Parent,CA-LD-GD,874.39,875.13
0,Non,3.77,4.0,0.22999999999999998,227_Child_CA-XA-LA,Child,CA-XA-LA,638.77,639.0
0,trop,5.28,5.76,0.47999999999999954,227_Child_CA-MD-GD,Child,CA-MD-GD,732.28,732.76
0,Pas,4.92,5.28,0.3600000000000003,227_Child_CA-MD-GD,Child,CA-MD-GD,731.92,732.28
0,Ouais,2.8,3.39,0.5900000000000003,227_Child_CA-MD-GD,Child,CA-MD-GD,729.8,730.39
0,Eh,0.83,1.31,0.4800000000000001,227_Child_CA-MD-GD,Child,CA-MD-GD,727.83,728.31
0,oui,7.13,7.2,0.07000000000000028,227_Child_CA-LJ-MJ,Child,CA-LJ-MJ,967.13,967.2
0,jours,5.62,5.69,0.07000000000000028,227_Child_CA-LJ-MJ,Child,CA-LJ-MJ,965.62,965.69
0,les,4.27,4.52,0.25,227_Child_CA-LJ-MJ,Child,CA-LJ-MJ,964.27,964.52
0,tout,3.62,3.82,0.19999999999999973,227_Child_CA-LJ-MJ,Child,CA-LJ-MJ,963.62,963.82
0,discute,2.38,2.66,0.28000000000000025,227_Child_CA-LJ-MJ,Child,CA-LJ-MJ,962.38,962.66
0,On,0.72,0.9,0.18000000000000005,227_Child_CA-LJ-MJ,Child,CA-LJ-MJ,960.72,960.9
0,terre,1.49,2.24,0.7500000000000002,227_Child_CA-FB-MG,Child,CA-FB-MG,565.49,566.24
0,sur,1.43,1.49,0.06000000000000005,227_Child_CA-FB-MG,Child,CA-FB-MG,565.43,565.49
0,va,1.32,1.38,0.05999999999999983,227_Child_CA-FB-MG,Child,CA-FB-MG,565.32,565.38
0,ça,1.26,1.32,0.06000000000000005,227_Child_CA-FB-MG,Child,CA-FB-MG,565.26,565.32
0,que,1.22,1.26,0.040000000000000036,227_Child_CA-FB-MG,Child,CA-FB-MG,565.22,565.26
0,Est-ce,1.16,1.22,0.06000000000000005,227_Child_CA-FB-MG,Child,CA-FB-MG,565.16,565.22
0,vole,1.05,1.16,0.10999999999999988,227_Child_CA-FB-MG,Child,CA-FB-MG,565.05,565.16
0,ça,0.97,1.05,0.08000000000000007,227_Child_CA-FB-MG,Child,CA-FB-MG,564.97,565.05
0,que,0.91,0.97,0.05999999999999994,227_Child_CA-FB-MG,Child,CA-FB-MG,564.91,564.97
0,Est-ce,0.83,0.91,0.08000000000000007,227_Child_CA-FB-MG,Child,CA-FB-MG,564.83,564.91
0,Okay,4.77,5.82,1.0500000000000007,227_Child_CA-BO-IO,Child,CA-BO-IO,1107.77,1108.82
0,Oui,0.63,0.81,0.18000000000000005,227_Adult2_AA-XA-EH,Adult2,AA-XA-EH,561.63,561.81
0,mou,4.74,5.12,0.3799999999999999,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,889.74,890.12
0,objet,4.35,4.68,0.33000000000000007,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,889.35,889.68
0,ton,4.21,4.35,0.13999999999999968,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,889.21,889.35
0,mou,3.27,3.56,0.29000000000000004,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,888.27,888.56
0,objet,2.92,3.18,0.26000000000000023,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,887.92,888.18
0,ton,2.5,2.92,0.41999999999999993,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,887.5,887.92
0,heure,2.42,2.5,0.08000000000000007,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,887.42,887.5
0,l,2.32,2.42,0.10000000000000009,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,887.32,887.42
0,à,2.25,2.32,0.06999999999999984,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,887.25,887.32
0,tout,1.96,2.25,0.29000000000000004,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,886.96,887.25
0,Et,1.92,1.96,0.040000000000000036,227_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,886.92,886.96
0,sentiment,4.19,4.66,0.46999999999999975,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,499.19,499.66
0,un,4.12,4.19,0.07000000000000028,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,499.12,499.19
0,c'est,3.58,3.98,0.3999999999999999,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,498.58,498.98
0,que,1.81,1.86,0.050000000000000044,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,496.81,496.86
0,Est-ce,1.75,1.81,0.06000000000000005,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,496.75,496.81
0,mm,0.95,1.01,0.06000000000000005,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,495.95,496.01
0,c'est,0.18,0.62,0.44,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,495.18,495.62
0,que,0.06,0.18,0.12,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,495.06,495.18
0,Est-ce,0.0,0.06,0.06,227_Adult2_AA-LD-BF,Adult2,AA-LD-BF,495.0,495.06
0,partout,0.43,0.68,0.25000000000000006,227_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,407.43,407.68
0,C'est,0.04,0.43,0.39,227_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,407.04,407.43
0,like,13.91,14.07,0.16000000000000014,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1099.91,1100.07
0,feel,13.835,13.91,0.07499999999999929,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1099.835,1099.91
0,I,13.56,13.835,0.27500000000000036,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1099.56,1099.835
0,yet,11.98,12.42,0.4399999999999995,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1097.98,1098.42
0,words,11.82,11.98,0.16000000000000014,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1097.82,1097.98
0,simple,10.84,11.15,0.3100000000000005,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1096.84,1097.15
0,pretty,10.57,10.84,0.2699999999999996,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1096.57,1096.84
0,were,10.4,10.47,0.07000000000000028,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1096.4,1096.47
0,words,9.53,10.05,0.5200000000000014,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1095.53,1096.05
0,three,9.26,9.38,0.120000000000001,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1095.26,1095.38
0,the,9.18,9.26,0.08000000000000007,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1095.18,1095.26
0,words,8.86,9.18,0.3200000000000003,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1094.86,1095.18
0,these,8.69,8.81,0.120000000000001,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1094.69,1094.81
0,all,8.29,8.69,0.40000000000000036,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1094.29,1094.69
0,I,6.82,7.3,0.47999999999999954,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1092.82,1093.3
0,know,6.06,6.15,0.09000000000000075,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1092.06,1092.15
0,don't,5.84,6.06,0.21999999999999975,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1091.84,1092.06
0,I,5.53,5.57,0.040000000000000036,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1091.53,1091.57
0,we,5.46,5.53,0.07000000000000028,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1091.46,1091.53
0,funny,5.22,5.46,0.2400000000000002,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1091.22,1091.46
0,it's,4.93,5.22,0.29000000000000004,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.93,1091.22
0,mean,4.79,4.93,0.13999999999999968,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.79,1090.93
0,I,4.68,4.79,0.11000000000000032,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.68,1090.79
0,that,4.6,4.68,0.08000000000000007,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.6,1090.68
0,of,4.54,4.6,0.05999999999999961,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.54,1090.6
0,think,4.36,4.54,0.17999999999999972,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.36,1090.54
0,you,4.05,4.18,0.1299999999999999,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1090.05,1090.18
0,did,3.74,3.99,0.25,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1089.74,1089.99
0,what,3.03,3.46,0.43000000000000016,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1089.03,1089.46
0,so,2.78,2.89,0.11000000000000032,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1088.78,1088.89
0,yeah,2.72,2.78,0.05999999999999961,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1088.72,1088.78
0,um,2.65,2.72,0.07000000000000028,227_Adult1_AA-BO-CM,Adult1,AA-BO-CM,1088.65,1088.72
